18 5 6 58244.00 P  0.044268 0.010984  0.467566 0.015882  P 0.0610054 0.0135410                                                                                                             
18 5 7 58245.00 P  0.046109 0.011023  0.468835 0.015951  P 0.0600984 0.0136050                                                                                                             
18 5 8 58246.00 P  0.047972 0.011061  0.470076 0.016021  P 0.0591270 0.0136688                                                                                                             
18 5 9 58247.00 P  0.049856 0.011099  0.471289 0.016090  P 0.0580566 0.0137325                                                                                                             
18 510 58248.00 P  0.051760 0.011136  0.472475 0.016160  P 0.0568654 0.0137961                                                                                                             
18 511 58249.00 P  0.053684 0.011174  0.473633 0.016229  P 0.0555468 0.0138596                                                                                                             
18 512 58250.00 P  0.055627 0.011212  0.474762 0.016298  P 0.0541144 0.0139230                                                                                                             
18 513 58251.00 P  0.057589 0.011249  0.475862 0.016367  P 0.0526075 0.0139863                                                                                                             
18 514 58252.00 P  0.059570 0.011287  0.476933 0.016436  P 0.0510895 0.0140495                                                                                                             
18 515 58253.00 P  0.061568 0.011324  0.477975 0.016504  P 0.0496345 0.0141127                                                                                                             
18 516 58254.00 P  0.063584 0.011361  0.478987 0.016573  P 0.0483043 0.0141757                                                                                                             
18 517 58255.00 P  0.065616 0.011399  0.479970 0.016642  P 0.0471260 0.0142386                                                                                                             
18 518 58256.00 P  0.067664 0.011436  0.480922 0.016710  P 0.0460809 0.0143014                                                                                                             
18 519 58257.00 P  0.069729 0.011473  0.481844 0.016778  P 0.0451129 0.0143642                                                                                                             
18 520 58258.00 P  0.071808 0.011510  0.482735 0.016846  P 0.0441504 0.0144268                                                                                                             
18 521 58259.00 P  0.073901 0.011546  0.483596 0.016915  P 0.0431309 0.0144894                                                                                                             
18 522 58260.00 P  0.076009 0.011583  0.484425 0.016982  P 0.0420195 0.0145519                                                                                                             
18 523 58261.00 P  0.078130 0.011620  0.485223 0.017050  P 0.0408155 0.0146142                                                                                                             
18 524 58262.00 P  0.080264 0.011656  0.485990 0.017118  P 0.0395479 0.0146765                                                                                                             
18 525 58263.00 P  0.082410 0.011693  0.486725 0.017186  P 0.0382656 0.0147387                                                                                                             
18 526 58264.00 P  0.084568 0.011729  0.487428 0.017253  P 0.0370244 0.0148008                                                                                                             
18 527 58265.00 P  0.086737 0.011765  0.488099 0.017321  P 0.0358743 0.0148629                                                                                                             
18 528 58266.00 P  0.088916 0.011802  0.488738 0.017388  P 0.0348493 0.0149248                                                                                                             
18 529 58267.00 P  0.091106 0.011838  0.489345 0.017455  P 0.0339631 0.0149867                                                                                                             
18 530 58268.00 P  0.093305 0.011874  0.489919 0.017523  P 0.0332092 0.0150484                                                                                                             
18 531 58269.00 P  0.095512 0.011910  0.490461 0.017590  P 0.0325657 0.0151101                                                                                                             
18 6 1 58270.00 P  0.097728 0.011946  0.490969 0.017657  P 0.0320002 0.0151717                                                                                                             
18 6 2 58271.00 P  0.099952 0.011981  0.491445 0.017723  P 0.0314738 0.0152332                                                                                                             
18 6 3 58272.00 P  0.102182 0.012017  0.491888 0.017790  P 0.0309450 0.0152946                                                                                                             
18 6 4 58273.00 P  0.104419 0.012053  0.492297 0.017857  P 0.0303736 0.0153560                                                                                                             
18 6 5 58274.00 P  0.106662 0.012088  0.492674 0.017923  P 0.0297243 0.0154172                                                                                                             
18 6 6 58275.00 P  0.108910 0.012124  0.493017 0.017990  P 0.0289697 0.0154784                                                                                                             
18 6 7 58276.00 P  0.111163 0.012159  0.493326 0.018056  P 0.0280925 0.0155395                                                                                                             
18 6 8 58277.00 P  0.113419 0.012194  0.493603 0.018123  P 0.0270889 0.0156005                                                                                                             
18 6 9 58278.00 P  0.115680 0.012230  0.493845 0.018189  P 0.0259745 0.0156614                                                                                                             
18 610 58279.00 P  0.117943 0.012265  0.494054 0.018255  P 0.0247899 0.0157223                                                                                                             
18 611 58280.00 P  0.120208 0.012300  0.494230 0.018321  P 0.0235997 0.0157831                                                                                                             
18 612 58281.00 P  0.122475 0.012335  0.494372 0.018387  P 0.0224783 0.0158438                                                                                                             
18 613 58282.00 P  0.124742 0.012370  0.494480 0.018453  P 0.0214847 0.0159044                                                                                                             
18 614 58283.00 P  0.127011 0.012405  0.494554 0.018518  P 0.0206374 0.0159649                                                                                                             
18 615 58284.00 P  0.129279 0.012440  0.494595 0.018584  P 0.0199045 0.0160254                                                                                                             
18 616 58285.00 P  0.131546 0.012474  0.494602 0.018650  P 0.0192170 0.0160858                                                                                                             
18 617 58286.00 P  0.133812 0.012509  0.494576 0.018715  P 0.0184987 0.0161461                                                                                                             
18 618 58287.00 P  0.136076 0.012544  0.494515 0.018780  P 0.0176973 0.0162063                                                                                                             
18 619 58288.00 P  0.138337 0.012578  0.494421 0.018846  P 0.0168017 0.0162665                                                                                                             
18 620 58289.00 P  0.140596 0.012612  0.494294 0.018911  P 0.0158405 0.0163265                                                                                                             
18 621 58290.00 P  0.142850 0.012647  0.494133 0.018976  P 0.0148691 0.0163866                                                                                                             
18 622 58291.00 P  0.145100 0.012681  0.493938 0.019041  P 0.0139527 0.0164465                                                                                                             
18 623 58292.00 P  0.147345 0.012715  0.493710 0.019106  P 0.0131507 0.0165063                                                                                                             
18 624 58293.00 P  0.149584 0.012750  0.493449 0.019171  P 0.0125044 0.0165661                                                                                                             
18 625 58294.00 P  0.151818 0.012784  0.493155 0.019235  P 0.0120323 0.0166258                                                                                                             
18 626 58295.00 P  0.154044 0.012818  0.492827 0.019300  P 0.0117262 0.0166855                                                                                                             
18 627 58296.00 P  0.156263 0.012852  0.492466 0.019365  P 0.0115515 0.0167451                                                                                                             
18 628 58297.00 P  0.158475 0.012885  0.492073 0.019429  P 0.0114666 0.0168046                                                                                                             
18 629 58298.00 P  0.160677 0.012919  0.491646 0.019494  P 0.0114533 0.0168640                                                                                                             
18 630 58299.00 P  0.162871 0.012953  0.491187 0.019558  P 0.0114961 0.0169233                                                                                                             
18 7 1 58300.00 P  0.165055 0.012987  0.490695 0.019622  P 0.0115369 0.0169826                                                                                                             
18 7 2 58301.00 P  0.167229 0.013020  0.490171 0.019686  P 0.0114965 0.0170419                                                                                                             
18 7 3 58302.00 P  0.169391 0.013054  0.489615 0.019751  P 0.0113403 0.0171010                                                                                                             
18 7 4 58303.00 P  0.171543 0.013087  0.489026 0.019815  P 0.0110812 0.0171601                                                                                                             
18 7 5 58304.00 P  0.173682 0.013121  0.488406 0.019879  P 0.0107180 0.0172191                                                                                                             
18 7 6 58305.00 P  0.175809 0.013154  0.487754 0.019942  P 0.0102272 0.0172780                                                                                                             
18 7 7 58306.00 P  0.177923 0.013187  0.487070 0.020006  P 0.0096267 0.0173369                                                                                                             
18 7 8 58307.00 P  0.180023 0.013221  0.486355 0.020070  P 0.0089081 0.0173957                                                                                                             
18 7 9 58308.00 P  0.182109 0.013254  0.485609 0.020133  P 0.0082274 0.0174545                                                                                                             
18 710 58309.00 P  0.184180 0.013287  0.484832 0.020197  P 0.0076279 0.0175131                                                                                                             
18 711 58310.00 P  0.186236 0.013320  0.484025 0.020260  P 0.0071402 0.0175718                                                                                                             
18 712 58311.00 P  0.188276 0.013353  0.483187 0.020324  P 0.0067658 0.0176303                                                                                                             
18 713 58312.00 P  0.190300 0.013386  0.482318 0.020387  P 0.0064414 0.0176888                                                                                                             
18 714 58313.00 P  0.192307 0.013419  0.481420 0.020450  P 0.0060996 0.0177472                                                                                                             
18 715 58314.00 P  0.194296 0.013451  0.480492 0.020514  P 0.0055617 0.0178055                                                                                                             
18 716 58315.00 P  0.196267 0.013484  0.479535 0.020577  P 0.0048508 0.0178638                                                                                                             
18 717 58316.00 P  0.198220 0.013517  0.478548 0.020640  P 0.0040248 0.0179220                                                                                                             
18 718 58317.00 P  0.200154 0.013550  0.477533 0.020703  P 0.0032050 0.0179802                                                                                                             
18 719 58318.00 P  0.202069 0.013582  0.476489 0.020765  P 0.0024860 0.0180383                                                                                                             
18 720 58319.00 P  0.203963 0.013615  0.475417 0.020828  P 0.0018812 0.0180963                                                                                                             
18 721 58320.00 P  0.205837 0.013647  0.474317 0.020891  P 0.0014471 0.0181543                                                                                                             
18 722 58321.00 P  0.207690 0.013679  0.473189 0.020954  P 0.0012428 0.0182122                                                                                                             
18 723 58322.00 P  0.209522 0.013712  0.472034 0.021016  P 0.0013003 0.0182700                                                                                                             
18 724 58323.00 P  0.211332 0.013744  0.470852 0.021079  P 0.0015298 0.0183278                                                                                                             
18 725 58324.00 P  0.213119 0.013776  0.469643 0.021141  P 0.0018075 0.0183855                                                                                                             
18 726 58325.00 P  0.214884 0.013808  0.468408 0.021203  P 0.0021198 0.0184432                                                                                                             
18 727 58326.00 P  0.216625 0.013840  0.467147 0.021266  P 0.0024518 0.0185008                                                                                                             
18 728 58327.00 P  0.218342 0.013872  0.465860 0.021328  P 0.0027637 0.0185583                                                                                                             
18 729 58328.00 P  0.220036 0.013904  0.464548 0.021390  P 0.0030657 0.0186158                                                                                                             
18 730 58329.00 P  0.221704 0.013936  0.463211 0.021452  P 0.0032420 0.0186732                                                                                                             
18 731 58330.00 P  0.223348 0.013968  0.461849 0.021514  P 0.0033054 0.0187306                                                                                                             
18 8 1 58331.00 P  0.224966 0.014000  0.460464 0.021576  P 0.0032058 0.0187879                                                                                                             
18 8 2 58332.00 P  0.226558 0.014032  0.459054 0.021638  P 0.0029691 0.0188451                                                                                                             
18 8 3 58333.00 P  0.228124 0.014064  0.457622 0.021700  P 0.0026788 0.0189023                                                                                                             
18 8 4 58334.00 P  0.229663 0.014095  0.456166 0.021761  P 0.0023518 0.0189594                                                                                                             
18 8 5 58335.00 P  0.231175 0.014127  0.454688 0.021823  P 0.0020150 0.0190165                                                                                                             
18 8 6 58336.00 P  0.232660 0.014158  0.453188 0.021885  P 0.0017500 0.0190735                                                                                                             
18 8 7 58337.00 P  0.234117 0.014190  0.451666 0.021946  P 0.0015878 0.0191305                                                                                                             
18 8 8 58338.00 P  0.235545 0.014221  0.450122 0.022008  P 0.0014605 0.0191874                                                                                                             
18 8 9 58339.00 P  0.236945 0.014253  0.448558 0.022069  P 0.0013546 0.0192442                                                                                                             
18 810 58340.00 P  0.238316 0.014284  0.446974 0.022130  P 0.0012178 0.0193010                                                                                                             
18 811 58341.00 P  0.239658 0.014315  0.445369 0.022191  P 0.0008953 0.0193577                                                                                                             
18 812 58342.00 P  0.240970 0.014347  0.443745 0.022253  P 0.0004412 0.0194144                                                                                                             
18 813 58343.00 P  0.242252 0.014378  0.442102 0.022314  P-0.0001504 0.0194710                                                                                                             
18 814 58344.00 P  0.243504 0.014409  0.440440 0.022375  P-0.0008389 0.0195276                                                                                                             
18 815 58345.00 P  0.244726 0.014440  0.438760 0.022436  P-0.0015139 0.0195841                                                                                                             
18 816 58346.00 P  0.245916 0.014471  0.437063 0.022497  P-0.0021229 0.0196405                                                                                                             
18 817 58347.00 P  0.247075 0.014502  0.435348 0.022558  P-0.0026133 0.0196969                                                                                                             
18 818 58348.00 P  0.248203 0.014533  0.433616 0.022618  P-0.0029646 0.0197532                                                                                                             
18 819 58349.00 P  0.249299 0.014564  0.431868 0.022679  P-0.0032113 0.0198095                                                                                                             
18 820 58350.00 P  0.250364 0.014595  0.430105 0.022740  P-0.0033846 0.0198658                                                                                                             
18 821 58351.00 P  0.251395 0.014625  0.428326 0.022800  P-0.0034727 0.0199219                                                                                                             
18 822 58352.00 P  0.252395 0.014656  0.426532 0.022861  P-0.0034435 0.0199781                                                                                                             
18 823 58353.00 P  0.253362 0.014687  0.424724 0.022921  P-0.0033744 0.0200341                                                                                                             
18 824 58354.00 P  0.254295 0.014718  0.422903 0.022982  P-0.0033351 0.0200902                                                                                                             
18 825 58355.00 P  0.255196 0.014748  0.421067 0.023042  P-0.0034058 0.0201461                                                                                                             
18 826 58356.00 P  0.256063 0.014779  0.419220 0.023103  P-0.0036010 0.0202021                                                                                                             
18 827 58357.00 P  0.256896 0.014809  0.417360 0.023163  P-0.0039121 0.0202579                                                                                                             
18 828 58358.00 P  0.257696 0.014840  0.415488 0.023223  P-0.0043048 0.0203137                                                                                                             
18 829 58359.00 P  0.258462 0.014870  0.413605 0.023283  P-0.0048320 0.0203695                                                                                                             
18 830 58360.00 P  0.259193 0.014900  0.411711 0.023343  P-0.0054093 0.0204252                                                                                                             
18 831 58361.00 P  0.259890 0.014931  0.409807 0.023403  P-0.0059749 0.0204809                                                                                                             
18 9 1 58362.00 P  0.260553 0.014961  0.407893 0.023463  P-0.0065093 0.0205365                                                                                                             
18 9 2 58363.00 P  0.261181 0.014991  0.405970 0.023523  P-0.0070274 0.0205920                                                                                                             
18 9 3 58364.00 P  0.261775 0.015021  0.404038 0.023583  P-0.0074761 0.0206475                                                                                                             
18 9 4 58365.00 P  0.262333 0.015051  0.402099 0.023643  P-0.0078229 0.0207030                                                                                                             
18 9 5 58366.00 P  0.262857 0.015082  0.400151 0.023702  P-0.0081187 0.0207584                                                                                                             
18 9 6 58367.00 P  0.263345 0.015112  0.398197 0.023762  P-0.0084816 0.0208138                                                                                                             
18 9 7 58368.00 P  0.263798 0.015142  0.396236 0.023821  P-0.0089905 0.0208691                                                                                                             
18 9 8 58369.00 P  0.264216 0.015172  0.394270 0.023881  P-0.0097382 0.0209243                                                                                                             
18 9 9 58370.00 P  0.264599 0.015201  0.392298 0.023940  P-0.0106650 0.0209795                                                                                                             
18 910 58371.00 P  0.264946 0.015231  0.390320 0.024000  P-0.0117758 0.0210347                                                                                                             
18 911 58372.00 P  0.265258 0.015261  0.388339 0.024059  P-0.0130192 0.0210898                                                                                                             
18 912 58373.00 P  0.265534 0.015291  0.386354 0.024118  P-0.0142927 0.0211449                                                                                                             
18 913 58374.00 P  0.265774 0.015321  0.384365 0.024178  P-0.0155365 0.0211999                                                                                                             
18 914 58375.00 P  0.265979 0.015350  0.382374 0.024237  P-0.0167533 0.0212548                                                                                                             
18 915 58376.00 P  0.266149 0.015380  0.380381 0.024296  P-0.0178582 0.0213098                                                                                                             
18 916 58377.00 P  0.266283 0.015409  0.378386 0.024355  P-0.0188402 0.0213646                                                                                                             
18 917 58378.00 P  0.266381 0.015439  0.376390 0.024414  P-0.0196898 0.0214195                                                                                                             
18 918 58379.00 P  0.266443 0.015469  0.374393 0.024473  P-0.0204606 0.0214742                                                                                                             
18 919 58380.00 P  0.266470 0.015498  0.372396 0.024532  P-0.0211880 0.0215290                                                                                                             
18 920 58381.00 P  0.266462 0.015527  0.370400 0.024591  P-0.0219149 0.0215837                                                                                                             
18 921 58382.00 P  0.266417 0.015557  0.368405 0.024650  P-0.0226688 0.0216383                                                                                                             
18 922 58383.00 P  0.266338 0.015586  0.366412 0.024708  P-0.0235077 0.0216929                                                                                                             
18 923 58384.00 P  0.266223 0.015615  0.364420 0.024767  P-0.0244505 0.0217474                                                                                                             
18 924 58385.00 P  0.266073 0.015645  0.362432 0.024826  P-0.0255200 0.0218019                                                                                                             
18 925 58386.00 P  0.265887 0.015674  0.360446 0.024884  P-0.0267177 0.0218564                                                                                                             
18 926 58387.00 P  0.265666 0.015703  0.358465 0.024943  P-0.0279692 0.0219108                                                                                                             
18 927 58388.00 P  0.265411 0.015732  0.356488 0.025001  P-0.0292439 0.0219652                                                                                                             
18 928 58389.00 P  0.265120 0.015761  0.354515 0.025060  P-0.0304897 0.0220195                                                                                                             
18 929 58390.00 P  0.264795 0.015790  0.352548 0.025118  P-0.0316619 0.0220738                                                                                                             
18 930 58391.00 P  0.264434 0.015819  0.350587 0.025176  P-0.0327344 0.0221280                                                                                                             
1810 1 58392.00 P  0.264040 0.015848  0.348632 0.025235  P-0.0337084 0.0221822                                                                                                             
1810 2 58393.00 P  0.263611 0.015877  0.346684 0.025293  P-0.0346229 0.0222363                                                                                                             
1810 3 58394.00 P  0.263147 0.015906  0.344744 0.025351  P-0.0355569 0.0222904                                                                                                             
1810 4 58395.00 P  0.262650 0.015935  0.342811 0.025409  P-0.0365538 0.0223444                                                                                                             
1810 5 58396.00 P  0.262118 0.015964  0.340887 0.025467  P-0.0377043 0.0223985                                                                                                             
1810 6 58397.00 P  0.261553 0.015993  0.338973 0.025525  P-0.0390365 0.0224524                                                                                                             
1810 7 58398.00 P  0.260955 0.016021  0.337067 0.025583  P-0.0405858 0.0225063                                                                                                             
1810 8 58399.00 P  0.260323 0.016050  0.335172 0.025641  P-0.0422856 0.0225602                                                                                                             
1810 9 58400.00 P  0.259658 0.016079  0.333287 0.025699  P-0.0440476 0.0226140                                                                                                             
181010 58401.00 P  0.258960 0.016107  0.331413 0.025757  P-0.0457961 0.0226678                                                                                                             
181011 58402.00 P  0.258230 0.016136  0.329551 0.025814  P-0.0474175 0.0227216                                                                                                             
181012 58403.00 P  0.257467 0.016165  0.327701 0.025872  P-0.0488326 0.0227753                                                                                                             
181013 58404.00 P  0.256672 0.016193  0.325864 0.025930  P-0.0500421 0.0228290                                                                                                             
181014 58405.00 P  0.255845 0.016221  0.324039 0.025987  P-0.0511264 0.0228826                                                                                                             
181015 58406.00 P  0.254987 0.016250  0.322228 0.026045  P-0.0521202 0.0229362                                                                                                             
181016 58407.00 P  0.254097 0.016278  0.320431 0.026102  P-0.0531265 0.0229897                                                                                                             
181017 58408.00 P  0.253176 0.016307  0.318648 0.026160  P-0.0541703 0.0230432                                                                                                             
181018 58409.00 P  0.252224 0.016335  0.316881 0.026217  P-0.0552687 0.0230966                                                                                                             
181019 58410.00 P  0.251242 0.016363  0.315129 0.026275  P-0.0564482 0.0231500                                                                                                             
181020 58411.00 P  0.250230 0.016392  0.313392 0.026332  P-0.0577540 0.0232034                                                                                                             
181021 58412.00 P  0.249188 0.016420  0.311672 0.026389  P-0.0591869 0.0232567                                                                                                             
181022 58413.00 P  0.248116 0.016448  0.309969 0.026446  P-0.0607421 0.0233100                                                                                                             
181023 58414.00 P  0.247015 0.016476  0.308283 0.026503  P-0.0624455 0.0233633                                                                                                             
181024 58415.00 P  0.245886 0.016504  0.306614 0.026561  P-0.0642193 0.0234165                                                                                                             
181025 58416.00 P  0.244727 0.016532  0.304964 0.026618  P-0.0659844 0.0234697                                                                                                             
181026 58417.00 P  0.243541 0.016560  0.303332 0.026675  P-0.0676799 0.0235228                                                                                                             
181027 58418.00 P  0.242327 0.016588  0.301719 0.026732  P-0.0692834 0.0235759                                                                                                             
181028 58419.00 P  0.241086 0.016616  0.300126 0.026789  P-0.0707808 0.0236289                                                                                                             
181029 58420.00 P  0.239817 0.016644  0.298552 0.026845  P-0.0721170 0.0236819                                                                                                             
181030 58421.00 P  0.238522 0.016672  0.296999 0.026902  P-0.0733948 0.0237349                                                                                                             
181031 58422.00 P  0.237201 0.016700  0.295466 0.026959  P-0.0747056 0.0237878                                                                                                             
1811 1 58423.00 P  0.235854 0.016728  0.293954 0.027016  P-0.0760816 0.0238407                                                                                                             
1811 2 58424.00 P  0.234481 0.016755  0.292463 0.027072  P-0.0775723 0.0238935                                                                                                             
1811 3 58425.00 P  0.233084 0.016783  0.290994 0.027129  P-0.0792532 0.0239463                                                                                                             
1811 4 58426.00 P  0.231661 0.016811  0.289548 0.027186  P-0.0810422 0.0239991                                                                                                             
1811 5 58427.00 P  0.230215 0.016839  0.288123 0.027242  P-0.0828933 0.0240518                                                                                                             
1811 6 58428.00 P  0.228745 0.016866  0.286722 0.027299  P-0.0847395 0.0241045                                                                                                             
1811 7 58429.00 P  0.227252 0.016894  0.285344 0.027355  P-0.0864796 0.0241572                                                                                                             
1811 8 58430.00 P  0.225735 0.016921  0.283989 0.027412  P-0.0880798 0.0242098                                                                                                             
1811 9 58431.00 P  0.224197 0.016949  0.282659 0.027468  P-0.0895160 0.0242624                                                                                                             
181110 58432.00 P  0.222636 0.016976  0.281353 0.027524  P-0.0907763 0.0243149                                                                                                             
181111 58433.00 P  0.221054 0.017004  0.280071 0.027581  P-0.0918764 0.0243674                                                                                                             
181112 58434.00 P  0.219451 0.017031  0.278814 0.027637  P-0.0928686 0.0244199                                                                                                             
181113 58435.00 P  0.217828 0.017059  0.277582 0.027693  P-0.0938313 0.0244723                                                                                                             
181114 58436.00 P  0.216184 0.017086  0.276376 0.027749  P-0.0948130 0.0245247                                                                                                             
181115 58437.00 P  0.214521 0.017113  0.275196 0.027805  P-0.0959062 0.0245770                                                                                                             
181116 58438.00 P  0.212839 0.017141  0.274042 0.027861  P-0.0971418 0.0246293                                                                                                             
181117 58439.00 P  0.211138 0.017168  0.272914 0.027917  P-0.0984760 0.0246816                                                                                                             
181118 58440.00 P  0.209420 0.017195  0.271813 0.027973  P-0.0998767 0.0247338                                                                                                             
181119 58441.00 P  0.207683 0.017223  0.270739 0.028029  P-0.1013781 0.0247860                                                                                                             
181120 58442.00 P  0.205930 0.017250  0.269692 0.028085  P-0.1030152 0.0248382                                                                                                             
181121 58443.00 P  0.204160 0.017277  0.268672 0.028141  P-0.1047048 0.0248903                                                                                                             
181122 58444.00 P  0.202374 0.017304  0.267680 0.028197  P-0.1063935 0.0249424                                                                                                             
181123 58445.00 P  0.200572 0.017331  0.266716 0.028252  P-0.1080033 0.0249945                                                                                                             
181124 58446.00 P  0.198756 0.017358  0.265781 0.028308  P-0.1094664 0.0250465                                                                                                             
181125 58447.00 P  0.196925 0.017385  0.264873 0.028364  P-0.1107996 0.0250985                                                                                                             
181126 58448.00 P  0.195080 0.017412  0.263995 0.028419  P-0.1120671 0.0251504                                                                                                             
181127 58449.00 P  0.193222 0.017439  0.263145 0.028475  P-0.1133712 0.0252023                                                                                                             
181128 58450.00 P  0.191351 0.017466  0.262324 0.028531  P-0.1147766 0.0252542                                                                                                             
181129 58451.00 P  0.189468 0.017493  0.261532 0.028586  P-0.1162948 0.0253060                                                                                                             
181130 58452.00 P  0.187573 0.017520  0.260770 0.028642  P-0.1180023 0.0253578                                                                                                             
1812 1 58453.00 P  0.185666 0.017547  0.260037 0.028697  P-0.1198434 0.0254096                                                                                                             
1812 2 58454.00                                                                                                                                                                            
1812 3 58455.00                                                                                                                                                                            
1812 4 58456.00                                                                                                                                                                            
1812 5 58457.00                                                                                                                                                                            
1812 6 58458.00                                                                                                                                                                            
1812 7 58459.00                                                                                                                                                                            
1812 8 58460.00                                                                                                                                                                            
1812 9 58461.00                                                                                                                                                                            
181210 58462.00                                                                                                                                                                            
181211 58463.00                                                                                                                                                                            
181212 58464.00                                                                                                                                                                            
181213 58465.00                                                                                                                                                                            
181214 58466.00                                                                                                                                                                            
181215 58467.00                                                                                                                                                                            
181216 58468.00                                                                                                                                                                            
181217 58469.00                                                                                                                                                                            
181218 58470.00                                                                                                                                                                            
181219 58471.00                                                                                                                                                                            
181220 58472.00                                                                                                                                                                            
181221 58473.00                                                                                                                                                                            
181222 58474.00                                                                                                                                                                            
181223 58475.00                                                                                                                                                                            
181224 58476.00                                                                                                                                                                            
181225 58477.00                                                                                                                                                                            
181226 58478.00                                                                                                                                                                            
181227 58479.00                                                                                                                                                                            
181228 58480.00                                                                                                                                                                            
181229 58481.00                                                                                                                                                                            
181230 58482.00                                                                                                                                                                            
